id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6516410,(Artful 19th Century Home),34075956,Bladon And Pablo,,West Town,41.89825335,-87.66731465,Entire home/apt,109,1,162,10/5/18,3.85,1,12
6524346,(Private 2-Bedroom Floor in Vintage Home),34121377,Elaine,,hyde park,41.79118594,-87.59098877,Private room,90,1,15,11/12/18,0.36,1,82
6528643,(2bd/2b close to EL-shopping-dining-cafes),683529,Joe,,North Center,41.94241763,-87.68019935,Entire home/apt,275,2,16,10/29/18,0.48,20,361
6528832,(2BD/2BA  2 blks to EL-Lincoln Pk Zoo-walk to beach),683529,Joe,,Lincoln Park,41.91386399,-87.63905662,Entire home/apt,299,2,18,10/9/18,0.59,20,361
6528867,(2BD/2BA 2 blck to EL-Walk to Zoo & Beach),683529,Joe,,Lincoln Park,41.91204936,-87.6392767,Entire home/apt,325,2,15,10/14/18,0.48,20,361
6528967,(Roscoe 3BD/2BA walk to shops/cafes (vn2)),683529,Joe,,North Center,41.93974004,-87.68155217,Entire home/apt,309,2,12,10/15/18,0.41,20,365
6552046,(Home away from Home.),33813743,Zandra,,Lower West Side,41.84807024,-87.6764761,Shared room,27,2,18,9/5/18,0.43,2,327
6553226,(Amazing Wicker Park Warehouse!!!!),2392656,Brett,,West Town,41.90306754,-87.67323566,Entire home/apt,250,3,45,10/24/18,1.11,1,29
6570622,(Unique Lincoln Park Apartment),11072965,Tabitha,,Lincoln Park,41.91882109,-87.65416003,Entire home/apt,117,3,19,4/16/17,0.5,1,0
6572020,(Room on the NW side for pet lovers),10390333,Alicia,,Belmont Cragin,41.91855227,-87.75299242,Private room,50,2,28,10/8/18,0.67,1,61
6576714,(Private BR;Parking by UofC/HydePark),34396037,Kristy And Shaunte,,Woodlawn,41.7769869,-87.59742135,Private room,55,1,88,8/5/18,2.15,2,229
6577697,(Classic Meets Contemporary Logan SQ),30286559,Marco,,Logan Square,41.93129279,-87.70827998,Entire home/apt,180,2,3,6/20/16,0.07,1,0
6585861,"(Clean, safe and family-friendly)",3711986,Guy,,Lincoln Square,41.97005179,-87.68436099,Entire home/apt,350,2,19,7/15/18,0.46,1,12
6588681,(Logan Square Studio),5212119,Mark,,Logan Square,41.93012939,-87.70236032,Entire home/apt,85,2,195,11/12/18,4.63,1,288
6602309,(Bucktown suite w/ private entrance),34541879,Lisa,,Logan Square,41.92162278,-87.67954782,Private room,95,2,10,8/8/17,0.34,1,0
6612044,(Private suite in Lincoln Square),11581930,Beatrice,,Lincoln Square,41.97149627,-87.69706888,Entire home/apt,85,2,161,11/12/18,3.82,1,361
6614198,(Chic 1 bedroom apartment steps from Wrigley Field!),34604016,Miranda,,Uptown,41.95457475,-87.65560168,Entire home/apt,117,1,24,10/17/18,0.58,2,0
6622853,(Condo in Perfect Lincoln Park Location),3666952,Lacey,,Lincoln Park,41.91515266,-87.644913,Entire home/apt,150,4,98,10/31/18,2.39,1,332
6625214,(Charming Family Home in Heart of Little Italy/UIC),34676095,Anna,,Near West Side,41.87279394,-87.66205345,Entire home/apt,155,2,29,11/11/18,2.36,2,298
6634916,(Rooms in Vintage-Style Lincoln Square Condominium),34473759,Kerry,,Lincoln Square,41.97253752,-87.69630759,Private room,75,2,59,11/11/18,1.54,1,65
6644005,(Boutique Design Condo with Rooftop Terrace),21924626,Nathan,,Lake view,41.94196821,-87.64853356,Entire home/apt,399,1,34,8/26/18,0.86,2,213
6644524,(Marine Layer Loft),34778026,Jimmy,,West Town,41.9127583,-87.67819623,Entire home/apt,300,2,71,10/28/18,1.75,1,254
6653315,(1BR luxurious sanctuary near lake),34823911,Apple,,Uptown,41.96690185,-87.65584628,Entire home/apt,110,3,46,8/7/17,1.12,1,306
6654182,"(1 BD Condo by downtown,park,lake)",3574415,Marv,,Near North Side,41.90274015,-87.63302626,Entire home/apt,79,31,53,10/1/18,1.32,2,338
6655683,(Duplex Apartment 4 bd 3 bath + Yard),8206596,Jonathan,,Rogers Park,42.00232207,-87.66685995,Entire home/apt,350,3,13,9/17/18,0.33,3,231
6656115,(Guest Room for Rent in Charming Victorian.),34837364,Molly,,Irving Park,41.95565883,-87.70609805,Private room,31,1,12,10/29/18,0.77,1,88
6671151,(Uptown Gem-Large Fully Renovated 2Bed/2Bath Condo),34916049,Dan,,Uptown,41.96983509,-87.66020472,Entire home/apt,199,4,9,1/1/17,0.22,2,15
6674872,(Condo Minutes From Down Town),34934734,Ruth,,Near West Side,41.88432104,-87.67171129,Entire home/apt,104,2,5,1/2/17,0.12,1,0
6677879,(Cozy & Spacious Lakeview Apt),1763929,Aryan,,Lake view,41.93925503,-87.67101427,Entire home/apt,129,1,12,1/1/17,0.29,1,0
6686012,(2BR Bursting w/ Character in Hip Logan Square!),25505766,Danielle,,Logan Square,41.92455369,-87.70258221,Entire home/apt,175,2,203,11/4/18,4.97,2,344
6690014,(1 Bedroom Apt in Great Location!),35015726,Michelle,,Lake view,41.93913829,-87.64184581,Entire home/apt,250,2,6,9/30/18,0.15,1,14
6693367,(Uptown Gem-Private Room and Full Private Bathroom),34916049,Dan,,Uptown,41.97009058,-87.6590638,Private room,99,2,145,11/10/18,3.48,2,80
6699565,(Welcoming All: Tudor Home Warm Community 1W),20449664,John,,Dunning,41.94108343,-87.79586336,Private room,90,3,4,8/22/16,0.1,5,206
6703210,"(Room On Quiet, Convenient Street in Wicker/Buck)",21813711,Aaron,,West Town,41.91225221,-87.67394331,Private room,95,1,67,11/11/18,1.61,1,158
6705844,(3BRs3BAs spread over 2 Flrs in Old Town Penthouse),33002609,Riddhi,,Near North Side,41.91058412,-87.64308696,Entire home/apt,402,2,30,10/8/18,0.74,1,336
6713251,(Trendy Roscoe Village 2BD/2BA w/Fireplace Cozy),683529,Joe,,North Center,41.94058657,-87.67951884,Entire home/apt,275,2,21,10/23/18,0.62,20,362
6713438,(Beautiful Home in the Heart of Old Town),10064287,Amanda,,Near North Side,41.9085576,-87.63445637,Entire home/apt,600,1,14,9/17/17,0.34,1,0
6716477,"(3BD/2BA Perfect 4 Families,walk to shops/cafes)",683529,Joe,,North Center,41.94010116,-87.68039941,Entire home/apt,340,2,17,10/27/18,0.43,20,361
6716705,(3BD/2BA (vs2) Perfect 4 Families/walk to shops),683529,Joe,,North Center,41.9403109,-87.68017674,Entire home/apt,340,2,14,10/7/18,0.37,20,365
6717327,(Cozy and unique bungalow),9198294,Mehrdad,,North Park,41.97581138,-87.71246579,Entire home/apt,75,2,15,7/30/16,0.36,1,0
6724355,(Cozy 2 Bedroom Private Level),32200299,Nate,,Woodlawn,41.78244177,-87.61327959,Private room,62,1,91,10/31/18,2.23,1,363
6729727,(Classic Chicago Greystone Apt. ( Support a Cause)),35241159,Oliver,,Uptown,41.97001876,-87.65676613,Private room,99,1,105,11/5/18,2.53,2,359
6730019,(Cute private room in Andersonville),35243622,Rachel,,Uptown,41.97464801,-87.66548957,Private room,75,1,9,8/25/17,0.22,1,0
6732036,(Spacious unique artist's home in Pilsen),34217631,Kenneth,,Lower West Side,41.8556759,-87.64581671,Entire home/apt,180,2,71,10/28/18,1.73,1,140
6736478,(King Ahasuerus Suite),4010906,Bobbie,,Grand Boulevard,41.8197416,-87.6146544,Private room,89,2,2,10/8/17,0.05,6,365
6741808,(Lakeview Garden Apt | Close to the ???L???),43691,Christopher,,Lake view,41.93866605,-87.654144,Entire home/apt,149,2,30,11/10/18,5.39,1,299
6750168,(Hip Homebase to Explore Chicago),1649647,Bianca,,West Town,41.91345101,-87.66769781,Entire home/apt,97,2,159,11/4/18,3.91,5,346
6757098,(CHARMING NEIGHBORHOOD 2BR APT!),1649647,Bianca,,West Town,41.893512,-87.67486192,Entire home/apt,97,2,153,11/4/18,3.73,5,343
6763627,(Sunny Mediterranean Manor <3),5113146,Holly,,Logan Square,41.92189515,-87.71701753,Private room,49,2,9,10/31/18,0.31,1,57
6764230,(Sofa surfing for an evening),35411575,David,,Washington Park,41.78632225,-87.62236914,Private room,50,1,15,10/21/18,0.37,2,365
6764244,(Cool garden apartment in Logan Sq.),4437497,Dave And Anna,,Logan Square,41.9191556,-87.70989849,Entire home/apt,90,7,82,8/28/18,1.97,1,362
6764833,(Private Room for Frugal traveller),35411575,David,,Washington Park,41.78570267,-87.6210928,Private room,65,1,48,10/14/18,1.15,2,364
6767677,(Beautiful West Loop LOFT_ Timber/Brick/FirePlace),35092958,Mariya,,West Town,41.89089197,-87.66117484,Entire home/apt,145,1,92,10/17/18,2.51,1,305
6768827,(Space of Grace),4010906,Bobbie,,Grand Boulevard,41.81833221,-87.61304299,Private room,88,2,9,10/17/18,0.22,6,365
6773167,(Three Bedrooms in Cozy Townhome in Grand Crossing),35412645,Aughty,,Greater Grand Crossing,41.76681787,-87.62940369,Private room,99,1,6,10/28/18,0.22,9,90
6774898,(Apartment in Roscoe Village),18004005,Bart,,Lake view,41.94155964,-87.67332183,Entire home/apt,99,2,7,8/2/18,0.17,1,0
6777362,(Bronzeville-Near to everything King Sized Bed),10348066,James,,Douglas,41.83074732,-87.61958886,Entire home/apt,41,13,6,6/30/18,0.16,1,30
6780171,(Roscoe Village 2BD/1BA Fireplace E1),683529,Joe,,North Center,41.94408477,-87.67646221,Entire home/apt,275,2,11,10/8/18,0.31,20,362
6780531,(Extra Wide Ukranian Village 2br/2ba),8756151,Gina And Rey,,West Town,41.89779042,-87.67735328,Entire home/apt,150,6,11,8/31/17,0.3,1,18
6781104,(Oasis Retreats Chicago Bronzeville),17311354,Pamela,,Douglas,41.84442692,-87.62405588,Entire home/apt,400,3,72,10/30/18,1.77,1,343
6782452,(Entire floor urban retreat private guest suite),35506107,Eileen,,Edgewater,41.97805361,-87.66152644,Private room,80,1,82,11/14/18,6.91,1,234
6782887,(2b/2b 1 Block to MagMile/WaterTower),71423,Anthony,,Near North Side,41.89706737,-87.6264436,Entire home/apt,229,3,127,11/6/18,3.06,3,93
6793653,(4BD/2BA Suite w/Fireplace (re2) Perfect 4 Families),683529,Joe,,North Center,41.94372591,-87.67556586,Entire home/apt,430,2,10,8/5/18,0.26,20,365
6794333,(Cozy sailboat in urban harbor),27752204,Barbara,,Near South Side,41.86154086,-87.61317151,Entire home/apt,285,1,46,10/6/18,1.12,1,179
6811019,(Jasper Room Chicago 20 min to OHare),33737791,Jasper,,Jefferson Park,41.97024639,-87.75273832,Private room,85,1,37,9/16/18,0.89,1,365
6820803,(Private BR/BA (& 2 great cats!)),35719315,Theresa,,Irving Park,41.95525737,-87.70311455,Private room,49,2,6,10/18/15,0.15,1,0
6821346,(Center of the Universe),32717482,Jason,,West Town,41.9096327,-87.67643172,Entire home/apt,200,2,0,,,1,0
6830348,(Entire Trendy Unit! Perfect for you! ??_?ُ),35781467,Sonia And Syed,,Jefferson Park,41.96839052,-87.76679395,Entire home/apt,200,1,105,11/13/18,4.79,27,264
6831232,(Small Studio in Wrigleyville),8722548,Katie,,Lake view,41.9522587,-87.65230739,Entire home/apt,150,2,16,8/27/17,0.39,1,0
6832650,(Logan Square 3 BED/2 BATH 2FL Flat),1830992,Derek,,Logan Square,41.9219022,-87.71011667,Entire home/apt,200,2,14,7/2/17,0.34,2,0
6843452,(Spacious town home in Wicker Park),15494677,Jen,,West Town,41.89746633,-87.66397306,Entire home/apt,200,2,9,7/22/18,0.22,2,0
6846209,(Rogue Philanthropy Manor),35874075,Denise,,Humboldt Park,41.90666966,-87.71429141,Private room,55,2,75,10/28/18,1.83,1,358
6853688,(2BD/1BA Suite w/Fireplace (hp1) FREE PARKING!!),683529,Joe,,North Center,41.93810123,-87.68160999,Entire home/apt,250,2,10,9/4/18,0.33,20,359
6853914,(4 BD/2 BA Suite w/Fireplace (hp2)),683529,Joe,,North Center,41.93763433,-87.68367229,Entire home/apt,405,2,11,8/21/18,0.32,20,365
6854069,(Lincoln Park 1BD/1BA Apt (1f)),683529,Joe,,Lincoln Park,41.9267707,-87.65125818,Entire home/apt,250,2,30,10/8/18,0.88,20,365
6855475,(Room #1 Business or Vacations in the Windy City),35342456,Roberto,,Portage Park,41.93990354,-87.75562604,Private room,50,2,43,10/7/18,1.06,14,270
6863046,(Lincoln Park 2BD/1BA Fireplace #1r),683529,Joe,,Lincoln Park,41.92837743,-87.64966695,Entire home/apt,275,2,15,9/30/18,0.39,20,365
6863178,(Lincoln Park 4BD/2BA Fireplace (2)),683529,Joe,,Lincoln Park,41.92790118,-87.65063946,Entire home/apt,475,2,27,9/3/18,0.85,20,365
6871142,(Soulful Abode in Andersonville!),32282337,Locher Properties,,Edgewater,41.98858232,-87.66616003,Entire home/apt,110,2,42,10/25/18,1.15,1,52
6881079,(Modern Historian in Hip Ravenswood),1681963,Amanda,,Uptown,41.96188594,-87.67026166,Private room,100,2,41,10/14/18,1.32,2,363
6888244,(Bright Uptown suite by the Lake with large porch),10626699,Christopher,,Uptown,41.97134206,-87.65083249,Private room,50,2,69,10/15/18,2.13,1,318
6895813,(Beautiful One Bedroom - Gold Coast),36133761,Amanda,,Near North Side,41.90591939,-87.62921909,Entire home/apt,76,1,116,11/12/18,2.83,1,40
6897078,(Hip Studio in HOT Ukrainian Village / Wicker Park),36140345,Melissa,,West Town,41.90281305,-87.67216294,Entire home/apt,139,3,91,10/15/18,2.32,1,327
6900612,(This Is It Artist's Studio Gallery Cozy Guest Room),1095149,Diane,,Lower West Side,41.85818279,-87.66279895,Private room,22,1,147,11/13/18,3.56,1,25
6914736,(Furnished 2br coach house),871241,Charles,,Near North Side,41.90842202,-87.63223762,Entire home/apt,121,2,28,11/11/18,0.68,4,18
6925326,(Logan Square- Blue & Red),36300208,Maria,,Avondale,41.9331282,-87.72844754,Private room,33,4,12,8/31/18,0.29,9,335
6937086,"(Bright, Spacious and Sunny Duplex in Lincoln Park)",36368142,Donata,,Lincoln Park,41.93080253,-87.65076354,Entire home/apt,278,3,6,8/22/17,0.15,1,0
6940725,(South Shore 2 Bedroom/2 Bath),399935,Yvonne,,South Shore,41.76593546,-87.56585436,Entire home/apt,75,2,55,10/27/18,1.34,1,243
6945901,(Sunny and spacious 2-bedroom in Logan Square),15226289,Anton,,Logan Square,41.92007609,-87.71809378,Entire home/apt,105,3,4,8/26/18,1.18,1,106
6953009,(Heart of Wicker Park Apartment),32541724,Kim,,West Town,41.90627526,-87.67656743,Entire home/apt,110,1,193,10/28/18,4.68,1,73
6957460,(The Sugar Skull Room),22215535,Matt,,Lower West Side,41.85681056,-87.67012641,Private room,30,1,198,10/23/18,4.83,3,47
6957805,"(Washington ""Teal"" Room - near CTA)",22608682,Ryan,,East Garfield Park,41.88341036,-87.70979742,Private room,12,1,332,11/4/18,9.38,11,358
6967492,(Logan Square -Green Room),36300208,Maria,,Avondale,41.93306482,-87.72850787,Private room,42,4,10,11/3/18,0.24,9,308
6972944,(Celebracio`n Special Events),4010906,Bobbie,,Grand Boulevard,41.81921957,-87.61498467,Private room,500,1,0,,,6,365
6975132,(Mayfair 2BR near Blue Line (Monthly availability)),36549783,Jeffrey,,Irving Park,41.96410362,-87.73456141,Entire home/apt,99,3,37,5/20/17,0.94,12,162
6975423,(Private room queen bed (K3)),36549783,Jeffrey,,Irving Park,41.96382195,-87.73494361,Private room,46,28,11,11/7/18,0.28,12,270
6990105,(Great location.),33605887,Ewa,,West Town,41.90213621,-87.66536353,Entire home/apt,85,1,195,11/1/18,12.01,2,51
6991262,(Humboldt Park Hideaway),36654291,Robert And Kolby,,Humboldt Park,41.90871536,-87.70736016,Private room,47,2,136,10/13/18,3.83,1,207
6993421,(Spacious Old Town Condo 2 BD/1 BA),22550008,Alex And Annie,,Near North Side,41.90324611,-87.6331298,Entire home/apt,124,30,108,7/31/17,2.64,1,239
7002438,(Loft Overlooking Chicago Skyline),14972711,Karina,,West Town,41.89165301,-87.67658268,Entire home/apt,350,2,3,5/21/17,0.07,1,0
7004149,(Logan Square - Teal & Grey Room),36300208,Maria,,Avondale,41.93481035,-87.72971654,Private room,33,4,3,4/28/18,0.09,9,343
7025225,(Trendy Space Close to WickerPark@Ukrainian Village),29716517,Ronaldo And Carla,,West Town,41.89859226,-87.69005965,Private room,52,1,129,11/5/18,3.44,2,140
7044056,(Garage & Quiet bed/bath/den),36865855,Javier,,West Town,41.89490854,-87.66810774,Private room,110,2,19,5/27/18,0.47,1,180
7065055,(Location! Location! (Entire Apartment)),6458878,Liridon,,Near West Side,41.87709006,-87.647197,Entire home/apt,99,2,24,9/30/18,0.59,1,0
7067466,"(Comfortable, unique  space in Lakeview area.)",7487276,Margaret,,North Center,41.94868728,-87.67709628,Private room,98,2,42,10/15/18,1.41,1,229
7070046,(Cozy Sunlit E. Wicker 1BR on Blue Line + Parking!),34141338,Jennifer,,West Town,41.90446609,-87.6630174,Entire home/apt,120,3,91,10/28/18,2.24,1,365
7071593,(2 Bed/2Bath Condo - Logan Sq.),37071724,Hussein,,Avondale,41.93985016,-87.71658743,Entire home/apt,85,2,15,10/1/18,0.37,2,306
7074653,(Fun & Funky Musician Condo (Private Room)),36370758,Rebecca,,Irving Park,41.96024428,-87.71006908,Private room,55,1,46,7/31/18,1.12,2,42
7075936,(Huge Modern Condo - Master Bedroom),37101639,Stephanie,,Dunning,41.93874362,-87.78765081,Private room,70,1,49,10/28/18,1.28,1,270
7084894,(Cute Brownstone in Lakeview),33980307,Erika,,Lake view,41.93513891,-87.64954801,Private room,48,1,221,11/4/18,5.39,1,342
7085394,(Penthouse Oasis in Wicker Park - Private Room),4956971,Kai,,West Town,41.90845985,-87.66864595,Private room,110,2,29,10/15/18,1.98,1,90
7092080,(1 BD Luxury Boutique Apartment),24705990,Rick,,Uptown,41.9719539,-87.66733432,Private room,159,3,29,10/15/18,0.72,12,165
7096220,(Ukrainian Village Warehouse Loft),30277514,Nick,,West Town,41.90238385,-87.67777571,Entire home/apt,130,1,206,10/29/18,5.02,1,342
7097488,(Sweet Home Chicago 4 Bedroom/2 Bath),34959956,Trevor,,West Town,41.89293738,-87.65865167,Entire home/apt,215,1,113,10/21/18,2.75,1,334
7106945,(SpaciousCondo steps from Blue Line),29798667,Janu,,West Town,41.89648,-87.66721834,Entire home/apt,200,3,0,,,1,0
7110381,(Lincoln Park Apt- 1 Bed/Bath),37247446,Brett,,Lincoln Park,41.92120249,-87.63569685,Entire home/apt,150,2,9,6/2/18,0.22,1,0
7116810,(Accessibility to Airport&Downtown!),37279996,YeseniaAndRita,,West Elsdon,41.78961725,-87.71775883,Entire home/apt,85,1,23,9/27/18,0.56,2,365
7127223,(Welcoming All Tudor Home Warm Community 2w),20449664,John,,Dunning,41.94319211,-87.7954567,Private room,110,3,8,8/6/18,0.24,5,270
7132740,(Sunny BD in Chicago Little Italy),37358981,Laura,,Near West Side,41.87377548,-87.66026283,Private room,80,2,46,10/6/16,1.12,1,287
7156244,(SPACIOUS DWNTWN 2bd 2bth-ROOF VIEWS & FREE PARKING),20578972,Cassandra,,Near North Side,41.90403769,-87.63290182,Entire home/apt,146,1,12,8/13/17,0.4,1,0
7173577,"(Beautiful, Modern Unit in the Hot River West)",15978356,Priya,,West Town,41.89705978,-87.64928317,Private room,80,1,4,10/8/18,1,1,87
7174786,(Monthly Room #1 - Business or Studies in Chicago),35342456,Roberto,,Portage Park,41.94020416,-87.75601149,Private room,35,32,14,7/22/18,0.36,14,365
7176158,"(Modern Logan Square Apartment, steps from train!)",28183266,Allyson,,Logan Square,41.92377181,-87.69733133,Entire home/apt,93,2,67,11/4/18,2.39,1,362
7181476,(Shabbat Accommodations in Comfort),11344466,Becky,,West Ridge,42.01122394,-87.70356702,Private room,79,1,36,10/20/18,0.88,2,156
7182122,(Cozy Apartment in Roscoe Village),37624781,Anna-Lisa,,North Center,41.94430363,-87.68090108,Entire home/apt,50,1,107,10/6/18,2.67,1,0
7182203,(Heart of the northside of Chicago!),37627775,Marc,,North Center,41.95723801,-87.6876872,Entire home/apt,79,3,99,10/21/18,2.47,1,80
7197783,(Private Bedroom & Bathroom near CTA),37691066,Irais,,Uptown,41.9748183,-87.65983504,Private room,45,1,265,11/11/18,6.58,1,334
7198481,"(Walk to Wrigley Huge 3 BED, 4 BATH with 2400 sq ft)",31824509,Andrew,,Lake view,41.93848129,-87.65099945,Entire home/apt,325,1,11,10/8/18,1.67,1,253
7221759,"(Wicker Park 2bd, Sleep Number Bed!)",13757170,Mike,,West Town,41.91081473,-87.67031952,Entire home/apt,129,2,123,10/29/18,3.02,1,334
7227121,(2  bedroom - Lakeview),37837418,Matthew,,Lake view,41.94437368,-87.6417,Entire home/apt,200,30,11,10/13/18,0.28,1,318
7239181,"(Quiet, artsy, vintage, queer-friendly, Humboldt Pk)",36541232,G,,West Town,41.90392389,-87.68862807,Private room,46,1,9,10/28/18,3.86,2,25
7241090,(Rustic Charm in Logan Square),37912604,Laura,,Logan Square,41.92116402,-87.70951884,Private room,60,1,53,10/21/18,1.95,2,332
7241887,(near downtown/mccormick place),3864700,Emmanuel,,Oakland,41.83092386,-87.60761616,Entire home/apt,120,2,52,8/12/18,1.28,1,0
7242260,(Private rooms w/ Bath and Roof Deck),37919055,Michael,,Near West Side,41.87293233,-87.68712572,Private room,189,1,21,10/9/18,0.52,1,336
7244885,(Modern House in West Rogers Park),27500143,Yoel,,West Ridge,42.01641579,-87.70448747,Entire home/apt,219,3,11,10/1/17,0.28,1,91
7249524,(In the ??_?ُ of Logan Square),37912604,Laura,,Logan Square,41.9246139,-87.70928251,Private room,90,1,23,11/5/18,0.57,2,364
7255814,(Ideal Hangout just West of Wrigley Field),37989326,Terry,,North Center,41.9463563,-87.68295212,Private room,100,1,28,11/4/18,8.16,1,0
7264941,(Great Location  Luxury Awesome Views Business Stay),3965428,Rob,,L??p,41.885808,-87.61655921,Entire home/apt,150,31,7,1/26/18,0.18,16,304
7266347,(On Wicker Park! Private room and bath),38046978,Liz,,West Town,41.90617075,-87.67665597,Private room,65,1,45,10/28/18,1.1,1,81
7272385,(NoHo Haven),5523510,Fabiany And Ben,,Rogers Park,42.02064675,-87.67030841,Private room,69,3,31,10/14/18,0.77,2,362
7279481,(3b/2b Huge Corner Elite Sky Loft Top CHI Location),37190789,Jason,,L??p,41.88806072,-87.62639517,Entire home/apt,299,3,146,11/4/18,3.78,4,83
